,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
63,1821.0,57749.5,82138.0,1979911.6666666665,2591807.083333333,4192086.5,72202087.75,88512658.75,131769033.58333333,232922324.0,148497.74560680916,-13041.039126853459,487171.0447556288,-5627.7436889112,33934.14892684296,1559.8940708339214,-114530.1929026246,0.04478163738229086,-0.003932713475754208,0.14691345636426956,-3.9770352940280273e-05,0.00023980713304476726,1.102351869164781e-05,-0.0008093663190508596
64,1689.5,52320.166666666664,73394.16666666666,1752141.25,2268207.458333333,3591950.583333333,62433243.050000004,75818091.35,110812681.85,191125208.05,131898.66933839745,-4651.394795468543,403608.64743842743,3978.208724670112,-9208.693905825727,-18145.429507764056,19401.333217024803,0.046208728874343644,-0.0016295466972445685,0.14139826166838754,3.3907211499679565e-05,-7.848787067514548e-05,-0.00015465777656583417,0.00016536214017276568
65,1804.5,59574.83333333333,80774.83333333333,2121173.083333333,2647775.0416666665,4066675.4166666665,80224428.45,93703166.31666666,132562018.48333333,222395881.45000002,154334.1990471352,-18973.217330900952,450951.55962716695,4200.529540464282,5881.885061409324,980.3934030104429,-12599.094525396824,0.04739673216120292,-0.0058267610524506,0.13848926823275146,3.0367694885626964e-05,4.2523041244333896e-05,7.0877463052460585e-06,-9.108505360972527e-05
66,6877.0,394208.5,450822.5,25658640.333333332,25973263.583333332,34192471.0,1821797395.25,1697048464.6666667,1977190282.0,2849720953.25,3061528.006410256,130881.5139353387,4638751.8628399,-16599.816567897797,-11531.29763802886,24167.875275671482,41924.492143154144,0.06473515436904705,0.0027674530466220305,0.09808511217009769,-4.232585386454854e-06,-2.940225373572503e-06,6.16227265494567e-06,1.0689816484046108e-05
67,5561.0,297480.3333333333,334039.0,18019895.5,17872141.416666664,22953245.833333332,1189516879.3,1082920028.5,1227938368.1,1725511264.5,2106471.8855221905,3047.1770814582705,2888140.0032667965,192578.4014735222,172173.18039265275,-289463.86406591535,-218295.2955956459,0.06811611608467512,9.853531359129385e-05,0.09339259692162773,8.350747260859644e-05,7.465918833868395e-05,-0.00012551976501366067,-9.46590493952419e-05
68,9722.0,555197.1666666666,816257.5,36114487.83333333,45926081.416666664,81871733.5,2565979074.65,2953862876.3333335,4559583324.8,9113279621.75,4408676.901972044,-688180.1828413233,13338889.814930052,42932.896062374115,296719.4440332055,-331301.62431693077,-519412.7693157196,0.04664413444182383,-0.007280998286422654,0.14112646121877614,4.606818934852902e-06,3.1838820076923736e-05,-3.554958402604347e-05,-5.57344321056668e-05
69,1261.0,40918.5,45808.166666666664,1435959.6666666665,1490675.8333333333,1813381.0,53619706.25,52449541.96666667,59146880.0,76711484.15,108185.16845096461,4235.335514142178,149314.2804432111,2842.450617298484,10773.616350556724,-3680.1576067879796,-11185.133646860719,0.06803580887930202,0.002663530331428978,0.09390120653913198,5.033907278784971e-05,0.0001907979876091872,-6.517464912545403e-05,-0.00019808585358161145
70,1814.0,56295.5,82513.5,1889638.1666666665,2557643.833333333,4250787.5,67489432.75,85761295.66666667,131657231.33333333,238619984.75,142569.0816335904,-3072.119946711231,497492.1955622933,-2364.869509860873,-2081.2949263984337,18187.800916511565,5321.608705282211,0.04332621860404328,-0.0009336059323937764,0.1511860451912946,-1.6873841881277395e-05,-1.4850477521027427e-05,0.0001297737890203605,3.7970798588478614e-05
71,1796.5,61045.166666666664,76878.5,2247841.4166666665,2589020.0416666665,3687656.4166666665,88166374.55000001,94632483.95,123318414.85,191839425.35000002,173523.3685947985,-23315.525037109386,397757.3004685035,-8064.5446365475655,24036.342103551142,7156.635867724195,-11096.819131046534,0.05376547994288566,-0.007224216564558614,0.12324341288241175,-5.8953798971340066e-05,0.00017571155523862832,5.231676322365974e-05,-8.112046913452277e-05
72,12535.0,759433.3333333333,1173850.5,53393066.166666664,71290799.41666666,131762853.0,4129599501.4,5020403616.583333,8013874724.383333,16430594661.25,7382775.957031429,173033.31774365902,21836646.66970484,207676.55420732498,-600927.0798766613,-1389189.1707224846,1730832.0845279694,0.046986274614765476,0.0011012376689101962,0.13897518806745873,1.1805289007281424e-05,-3.4159454721901676e-05,-7.896789172355261e-05,9.838844379385093e-05
73,1877.0,63827.83333333333,82098.5,2354699.0,2779960.1666666665,4034588.333333333,92617537.85000001,102193687.33333333,136080134.7,215266270.25,184218.28181791306,-11818.935579825658,443664.67736636475,16662.570394143462,4821.190143697895,-83103.41572212428,-14528.531934767962,0.05228825904981425,-0.0033546701184729985,0.1259291605179273,0.0001091644712677801,3.158592344811324e-05,-0.0005444502392644543,-9.518336423733566e-05
74,9368.0,488804.6666666666,780243.3333333333,29455326.333333332,40822908.75,77743895.66666666,1949277965.2,2465303886.866667,4075326584.9,8599014354.6,3950415.7702343687,111275.2669845447,12758876.536530986,103723.37130737305,412155.19348591566,260127.04642879963,-1456719.0743865967,0.04501414879653687,0.0012679580370142892,0.1453846886749278,1.2211230215804967e-05,4.85225450046512e-05,3.062445049039458e-05,-0.00017149781917881598
75,1498.0,50734.5,58166.33333333333,1860311.8333333333,1972401.9166666665,2484746.0,72619069.25,72392734.95,84352416.58333333,114049507.10000001,142027.79444815312,2415.3756119268946,226186.36485684663,-6704.436989068985,-5532.039037179202,11072.776299218647,3160.5899177342653,0.06329213069502243,0.0010763686748895699,0.10079588309862487,-7.719386393330638e-05,-6.369505290392051e-05,0.00012749025584093368,3.6390549789094075e-05
76,2034.5,69066.5,92859.66666666666,2549192.083333333,3126358.7916666665,4792204.583333333,100428308.15,114586565.6,160273810.63333333,269292185.8,204546.5083763413,-26008.94872818794,553857.228482293,1472.1386504024267,950.9462924581021,-36060.70423938334,5129.79489582777,0.0494170347391839,-0.0062835837826463615,0.1338081110145379,7.885050508691783e-06,5.093446561596343e-06,-0.000193147890131684,2.747614284957068e-05
77,1972.0,66032.16666666666,89564.0,2398284.5,2988773.083333333,4599224.0,92831816.15,108298923.91666667,153092854.05,257042856.0,187205.8820007895,-10265.9508113591,531419.6916835699,-11562.055170491338,61506.56977770664,20944.076168272644,-115888.86201548576,0.04813995377495626,-0.0026398871244479247,0.1366544636275941,-6.695264841093693e-05,0.00035616745298012217,0.00012128132475661344,-0.0006710801945547779
78,1846.0,59882.5,83060.5,2099388.833333333,2674551.5,4227094.5,78285421.25,93147131.0,135317571.16666666,234360279.25,156856.97729324643,-19852.828954495955,489799.4511105092,6641.348803371191,-26548.377761694603,-18839.774557687342,85871.15943723917,0.046029944189376816,-0.005825846095888258,0.14373247392403274,4.5360418029134175e-05,-0.0001813254429061991,-0.00012867567640440056,0.0005865000926833409
79,60.0,976.5,2061.0,15933.5,33521.416666666664,73253.0,260662.05000000002,546597.75,1189964.6833333333,2686477.5,40.962500000001455,-21.358333333337214,2457.649999999994,11.008124999993015,-22.761249999784695,-760.574166666469,1396.3950000004843,0.011378472222222626,-0.005932870370371449,0.682680555555554,0.00039476189627724506,-0.0008162402054447194,-0.027274917417174242,0.05007606092341835
80,1899.5,59990.83333333333,90044.83333333333,2044022.25,2837889.2916666665,4839030.583333333,73988471.45,96617601.15,152254683.65,283149286.45,149365.7172135946,-5945.711769910064,570500.964998099,-1392.1054219901562,97324.01222608425,-9973.348638355732,-331119.441377759,0.041397330136155326,-0.0016478787611042855,0.1581167166843823,-8.852661945629794e-06,0.0006189018200921548,-6.342241224450516e-05,-0.002105651218535237
81,1886.5,63583.166666666664,84370.16666666666,2310952.083333333,2832501.625,4268966.75,89211339.75,102559563.51666667,142853659.41666666,235346176.05,167925.80007804,-11135.994327384047,495669.6265644799,2667.742973983288,-42762.941260504536,-32814.45818487182,88877.2418062985,0.04718498345317269,-0.003129070743316682,0.13927677055470994,1.7258456845569546e-05,-0.00027664673228698617,-0.00021228690920278457,0.0005749744473984926
82,1857.5,59874.0,84974.66666666666,2080327.0833333333,2731917.5416666665,4406946.416666666,76751226.9,94667520.51666667,141410891.88333333,249276390.3,150369.68037236435,-7125.899517720565,519627.99130402366,770.7639408558607,-41382.98182100896,10909.17589697428,130100.40628862381,0.04358154594896158,-0.002065294788751162,0.1506034402899811,5.183216297683636e-06,-0.00027829136062491536,7.336178472582296e-05,0.0008748963339692151
83,1873.0,60286.666666666664,87438.83333333333,2094180.5,2798726.083333333,4609834.666666666,77309581.4,96732960.11666666,146879478.05,264558419.35000002,153720.18084475328,-15687.050083051436,527854.1142403749,8077.743626251817,-21583.284687421285,-33629.91709585115,69118.25462058187,0.04381828058339737,-0.004471628632542142,0.15046599319476986,5.3204163799549554e-05,-0.00014215858623068336,-0.00022150388778347175,0.00045524828597200286
84,5945.0,327188.5,352880.3333333333,20508487.0,19542337.333333332,24130264.833333332,1404006418.25,1230462724.2833333,1342453607.4166667,1810566307.1000001,2501369.332674518,121246.17389963567,3184170.694822915,-27166.040505170822,-215566.08845058084,28723.321919560432,245309.5950448513,0.070774058889258,0.0034305545125137326,0.09009332661318363,-9.968887535533335e-06,-7.91044278914933e-05,1.0540349662237863e-05,9.001914592315634e-05
85,5667.0,306376.1666666666,336068.8333333333,18806194.0,18033334.75,22860481.0,1258972478.15,1100720467.0333333,1220133332.9666667,1703127316.3500001,2242517.3630913906,-135622.52771405503,2930666.152986102,-225929.13505887985,125327.32784879208,308111.9306675792,-155953.27341389656,0.0698279655611262,-0.0042230420822583275,0.09125568371063349,-9.345213078110242e-05,5.1839732089086696e-05,0.00012744578707151062,-6.450768600082624e-05
86,1753.0,56389.33333333333,77080.5,1967199.5,2474244.25,3791784.6666666665,73134405.8,86169314.91666667,121557031.85,202093426.25,153305.0825568873,-5229.799058756325,402507.15368891414,-7985.040077373385,6787.081544674933,45349.90807647258,-30682.887955874205,0.04988761261580662,-0.0017018495743931518,0.13098144316821528,-6.206150598856921e-05,5.27507060513473e-05,0.0003524695636336578,-0.00023847422381960857
87,1873.0,62963.0,80464.5,2300549.1666666665,2688466.083333333,3899404.333333333,89729523.5,97733768.75,129553759.91666667,205555908.25,183977.1597259296,-16438.515438690316,442631.3700391529,24779.775237187743,6859.019024324603,-116694.53535342962,5537.866374373436,0.05244309993330621,-0.004685835509096248,0.12617305978176765,0.00016321231294723676,4.51770183060049e-05,-0.0007686100798345202,3.647522913758254e-05
88,1571.5,50822.666666666664,64036.666666666664,1774579.4166666665,2073294.9583333333,2913236.75,65872844.300000004,72463789.51666667,94352828.68333334,143465572.3,130962.84198571788,2334.624611129053,303822.3829762791,11807.141427487135,885.1097831241786,-52175.08527159132,-5961.909278988838,0.05302971832348089,0.0009453405534124043,0.1230243261776334,0.0001206031918643919,9.040889842029625e-06,-0.0005329386336392803,-6.08974909860986e-05
89,1954.0,66167.33333333333,87434.83333333333,2441421.333333333,2934452.6666666665,4392275.833333333,96296371.60000001,107477829.45,146285164.28333333,239467526.35000002,200829.72614579787,-26309.74997156812,479865.3522546347,22536.37172986567,14382.477700300515,-93751.75991110317,-16506.216621398926,0.052599168319086655,-0.006890767585785272,0.1256811873328717,0.00013352807839924868,8.521622881273889e-05,-0.0005554794932179592,-9.779938907274471e-05
90,10868.5,649596.1666666666,926341.6666666666,44646278.08333333,54935181.041666664,94624590.91666666,3364091458.4500003,3752348911.7666664,5583460600.233334,10739291597.800001,5820756.645413861,-431060.4535054043,15670836.175646499,-156920.5156416893,-1405259.8100046515,1351476.2512230873,2961997.6331119537,0.04927654197575826,-0.003649210888756917,0.13266395825238478,-1.2742531101732887e-05,-0.00011411233745807458,0.00010974491190040654,0.00024052525451401802
91,1815.5,60522.666666666664,80589.16666666666,2175193.083333333,2661508.458333333,4032061.583333333,83021095.30000001,94865157.43333334,132193220.1,219405055.55,157570.8412818627,-25063.43431944074,454747.4637917322,1706.1924268752337,-19549.89977364242,2949.3116008583456,51752.74029162526,0.04780610348489,-0.007604104446066987,0.13796781267817718,1.2148911735757743e-05,-0.000139204701094515,2.100051890729355e-05,0.0003685044336048537
92,147.5,2552.5,21393.5,44547.25,371293.625,3117243.25,784246.9500000001,6499409.95,54250267.81666666,456206973.85,376.0211864406738,1077.2944915253902,14315.505932203494,338.85656420583837,961.2635305958756,-6393.844580105244,-72761.88692331314,0.017283363927178337,0.049516552325211835,0.6579951017387414,0.0012824364471267415,0.0036379976578557382,-0.024198142202167393,-0.27537461453893736
93,7031.5,410298.1666666666,455982.3333333333,27340087.25,26247750.041666664,34168153.08333333,1992021467.0500002,1730851967.0666666,1947097279.6,2812363372.2000003,3398597.444122482,-359476.78035645187,4598375.893244285,61817.429769039154,-160114.26917085052,-40663.414364010096,213687.59224700928,0.06873908775636933,-0.007270677494927441,0.09300547336347041,1.4910458261284329e-05,-3.861980571543776e-05,-9.808077509873252e-06,5.154177287955044e-05
94,6105.5,332540.0,376489.8333333333,20601573.75,20552651.875,26770747.25,1393352876.1000001,1275436569.5666666,1463740075.2,2089223477.95,2489567.9191917107,46889.991998333484,3554860.819181703,83010.156011343,-47610.831355929375,-128813.68050256371,16683.25093793869,0.06678539636756804,0.0012578755844096525,0.09536304955185501,2.8498902867521927e-05,-1.6345668089928533e-05,-4.422408949754211e-05,5.7276647923639595e-06
95,7184.0,431704.5,471268.5,29514273.166666664,28696721.5,35682141.5,2203100310.25,1981617726.1666667,2193453002.6666665,2965926316.25,3572071.702266611,377020.4757447131,4767052.539497498,204514.50089645386,177008.49023100734,-240873.07578098774,-247500.6922469139,0.06921297556549297,0.007305203016739924,0.09236709630612994,4.6752872326640314e-05,4.0464882970286924e-05,-5.5064594977621675e-05,-5.6579695887841574e-05
96,1866.5,62840.83333333333,85218.83333333333,2284946.75,2854121.708333333,4361120.416666666,88332939.45,103385836.98333333,145382026.31666666,241888850.45000002,169238.02563472977,-15003.6612681197,470282.1875241832,8227.412796378136,72249.4614944486,-76989.07703913562,-170293.7509276271,0.04857826074069359,-0.004306666698658263,0.13499029335500204,5.466297977801115e-05,0.0004800258538603809,-0.0005115158878585324,-0.0011314326986700414
97,1731.0,55437.5,75574.83333333333,1918945.6666666665,2403991.833333333,3709528.6666666665,70648255.75,82721570.53333333,117386797.33333333,197767617.35000002,143488.4706816869,-16389.34686115943,409958.80337313097,748.7698351591825,-9122.765814262442,15479.515086824074,13632.82922026515,0.04788757785917213,-0.005469750427655221,0.13681889577828937,6.006281331064342e-06,-7.317855958530668e-05,0.00012416942846015514,0.00010935617834799586
98,1871.0,61508.166666666664,84691.16666666666,2181529.6666666665,2770341.5,4337520.0,82200433.15,97812249.23333333,141378484.96666667,242019722.45000002,159480.19221747154,-13837.225028207526,503958.4225755702,-1896.5194279104471,-25317.79043260496,37425.844345044345,57518.94447571039,0.04555742568788731,-0.003952768943804156,0.1439617551687163,-1.2524858474202816e-05,-0.00016720194762111167,0.00024716509454147207,0.00037986251474235905
99,1814.0,58552.5,81812.5,2039388.8333333333,2617755.1666666665,4170363.5,75470562.25,90510956.83333333,132535650.5,231380424.25,149424.5244854833,-22998.089259463828,480570.1393329655,-3348.2260873764753,17953.69973145239,-1365.1993772014976,-53507.88456809521,0.04540956242743968,-0.006989034588100098,0.14604349465354163,-2.38902981097179e-05,0.00012810342777444945,-9.74098500203154e-06,-0.0003817900225948613
100,1962.5,66009.16666666666,91722.16666666666,2397488.083333333,3060354.875,4840001.416666666,92574135.55000001,110366807.51666667,160457563.01666665,277972550.05,177253.64561217325,-24742.595842178445,553144.9284996474,10099.195822387934,-21128.939599583857,-24256.693115841597,58298.201982319355,0.046023097566550715,-0.0064243017319137495,0.14362154823310247,5.9191947574453307e-05,-0.00012383788839007197,-0.0001421698254488352,0.0003416889994124707
101,1715.5,57167.166666666664,75387.16666666666,2048799.5833333333,2483516.7916666665,3713486.9166666665,77866375.55,88108423.01666667,121183086.85,198440241.55,143766.0976472681,-28678.324253537692,400619.0075860624,10666.90677690506,-14152.658472831361,-44293.07371035591,41919.84164312482,0.048851177881463315,-0.00974478644394418,0.13612882816294436,8.751080797179187e-05,-0.0001161077530543156,-0.0003633783203523986,0.00034390843465342407
102,6586.0,374467.6666666666,422974.6666666666,24147030.333333332,24182859.25,31348455.333333332,1697647699.9,1565723621.0666666,1799548472.8,2550988186.2000003,2855497.7826534435,133309.22179201618,4183625.597260181,-23920.132903814316,-237826.35069838166,10700.315988838673,314373.5595393181,0.06583220087842988,0.0030733833944021215,0.0964515827650353,-6.795309976277402e-06,-6.75624913967203e-05,3.0397809360282168e-06,8.930827408048038e-05
103,6031.5,330837.1666666666,367723.3333333333,20633727.583333332,20176682.041666664,25802215.083333332,1404456753.5500002,1258780979.2333333,1416317665.9333334,1985505226.7,2486793.8441262133,6484.625232577324,3383173.4058438577,-144362.32357931137,90140.11985263228,235293.7363988459,-106999.43116497993,0.06835796404245402,0.00017825192044942708,0.09299799682724465,-5.1096427090087105e-05,3.190470995301854e-05,8.328121180491153e-05,-3.7871991096059846e-05
104,1834.5,58826.0,83118.66666666666,2035389.9166666665,2654675.5416666665,4267185.583333333,74830112.10000001,91520178.35,135871500.45,238800333.3,149045.80328427372,-10649.443524575327,501193.3519654162,3519.521185785532,-17552.74324489571,2803.784882888198,43275.56164383888,0.044287821682574176,-0.0031644007777627955,0.14892577523971143,2.4416830791682365e-05,-0.00012177291714321866,1.945137916437301e-05,0.0003002260848265916
